"gid"|"categoria"|"nome"|"citta"|"indirizzo"|"numero"|"cap"|"fonte"|"note"|"pubblicabile"|"verificato"|"datains"|"utenins"|"datamod"|"utenmod"|"dataver"|"utenver"|"geom"|"distanza_minima"|"comune_ist"|"comune_nom"
"13989"|"slot"|"EA010152837A"|"ALESSANDRIA"|"VIA RIGHI 9, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FA4853D8789D1C41433A7857ECF85241"|"500"|"006003"|"ALESSANDRIA"
"13990"|"slot"|"EA670047618R"|"NOVARA (NO)"|"VIALE VOLTA 70/A, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F695728DF5A11C41859FAC8B41325341"|"500"|"003106"|"NOVARA"
"13991"|"slot"|"EA670044894A"|"NOVARA (NO)"|"VIALE VOLTA 56, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AE5D36400EA21C411434187529325341"|"500"|"003106"|"NOVARA"
"13992"|"slot"|"EA690141344W"|"NOVARA (NO)"|"VIA AGOGNA 25/F, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000D82F07FD28A21C41DA786BF082325341"|"500"|"003106"|"NOVARA"
"13993"|"slot"|"EA010176570H"|"CASTELLETTO SOPRA TICINO (NO)"|"STRADA STATALE SEMPIONE 159, CASTELLETTO SOPRA TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000958013ED8EA31C416FF668D340505341"|"500"|"003043"|"Castelletto sopra Ticino"
"13994"|"slot"|"EA670009155R"|"NOVARA (NO)"|"VIA VALSESIA 20 A, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003F46729CB4A11C4169D193E629335341"|"500"|"003106"|"NOVARA"
"13995"|"slot"|"EA010004742S"|"ALESSANDRIA"|"VIA RIGHI 11, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003AC12256339D1C41528278C0EBF85241"|"500"|"006003"|"ALESSANDRIA"
"13996"|"slot"|"EA010193040M"|"CASTELLETTO SOPRA TICINO (NO)"|"VIA SEMPIONE 159, CASTELLETTO SOPRA TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000062230F9419A41C41DEA028733E505341"|"500"|"003043"|"Castelletto sopra Ticino"
"13997"|"slot"|"EA670010957R"|"BORGO TICINO (NO)"|"VIA VITTORIO EMANUELE 1, BORGO TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000C8E59FD217A31C41BA4A0750AD4C5341"|"300"|"003025"|"Borgo Ticino"
"13998"|"slot"|"EA670009145A"|"NOVARA (NO)"|"CORSO VERCELLI 9a/b, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000F81ADB91F6A01C417FF7CB6492315341"|"500"|"003106"|"NOVARA"
"13999"|"slot"|"EA010117940H"|"ALESSANDRIA"|"CORSO CARLO MARX 22/24, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000051A0AAA5709C1C41EA604C1B89F75241"|"500"|"006003"|"ALESSANDRIA"
"14000"|"slot"|"EA010002030S"|"ALESSANDRIA"|"VIA CARLO ALBERTO 41, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00006750791C789C1C4105DA988FD4F75241"|"500"|"006003"|"ALESSANDRIA"
"14001"|"slot"|"EA010025131S"|"ALESSANDRIA"|"CORSO C. MARX 44, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AC5F6749049C1C418F2EC48780F75241"|"500"|"006003"|"ALESSANDRIA"
"14002"|"slot"|"EA010002337S"|"ALESSANDRIA"|"VIA MARIA BENSI 63, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000BF7EB735289C1C4183C7B30B02F75241"|"500"|"006003"|"ALESSANDRIA"
"14003"|"slot"|"EA010001402R"|"BORGO TICINO (NO)"|"VIA VITTORIO EMANUELE 34, BORGO TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000205B525DE5A21C41EE1327F7C44C5341"|"300"|"003025"|"Borgo Ticino"
"14004"|"slot"|"EA010173122G"|"ALESSANDRIA"|"VIA EDOARDO BONARDI 8, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000059D0EFB74A9C1C419B1AB28278F75241"|"500"|"006003"|"ALESSANDRIA"
"14005"|"slot"|"EA010165091A"|"ALESSANDRIA"|"VIA C. MARX 68, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008304868D179B1C41EC297CF771F75241"|"500"|"006003"|"ALESSANDRIA"
"14006"|"slot"|"EA670026521R"|"PREMENO (VB)"|"PIAZZA CADORNA 3, PREMENO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B7919D1FC9A41C4169D7A93C026D5341"|"300"|"103055"|"Premeno"
"14007"|"slot"|"EA010168646R"|"BORGO TICINO (NO)"|"PIAZZA MARTIRI 5, BORGO TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000969B1F9B46A21C41114F986DF14C5341"|"300"|"003025"|"Borgo Ticino"
"14008"|"slot"|"EA670009572A"|"BORGO TICINO (NO)"|"PIAZZA MARTIRI 14, BORGO TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000025FF59C561A21C4101B72D24FA4C5341"|"300"|"003025"|"Borgo Ticino"
"14009"|"slot"|"EA010168114T"|"NOVARA (NO)"|"CORSO VERCELLI 25/D, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000085E759F5BB9D1C415342748A76315341"|"500"|"003106"|"NOVARA"
"14010"|"slot"|"EA010165988D"|"NOVARA (NO)"|"VIA MONTE ROSA 4, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000017E7FA17FA9D1C418BFFE7B207335341"|"500"|"003106"|"NOVARA"
"14011"|"slot"|"EA670009334R"|"NOVARA (NO)"|"CORSO VERCELLI 34/C, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FC603995329F1C41145DBFCF8B315341"|"500"|"003106"|"NOVARA"
"14012"|"slot"|"EA670009582A"|"BORGO TICINO (NO)"|"VIA SEMPIONE 67, BORGO TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003CC9FE878BA11C41D04B6725514D5341"|"300"|"003025"|"Borgo Ticino"
"14013"|"slot"|"EA670010096M"|"NOVARA (NO)"|"VIA PORZIO GIOVANOLA 11, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000FBA2A727639C1C41054D1C32B1325341"|"500"|"003106"|"NOVARA"
"14014"|"slot"|"EA010001482A"|"CASTELLETTO SOPRA TICINO (NO)"|"VIA SEMPIONE 165, CASTELLETTO SOPRA TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00008310E8619A9F1C415340EF3146505341"|"500"|"003043"|"Castelletto sopra Ticino"
"14015"|"slot"|"EA010006686A"|"ALESSANDRIA"|"VIA GIOVAN BATTISTA VICO 4, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000D6C1EC7E16991C415FA903F397F75241"|"500"|"006003"|"ALESSANDRIA"
"14016"|"slot"|"EA010170170R"|"NOVARA (NO)"|"CAVALCAVIA SAN MARTINO 30, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000A7EF50B2C89D1C41CE924362EC325341"|"500"|"003106"|"NOVARA"
"14017"|"slot"|"EA670100373E"|"NOVARA (NO)"|"VIALE KENNEDY SN, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005A0BD62A459B1C41DB1CFDCFB8315341"|"500"|"003106"|"NOVARA"
"14018"|"slot"|"EA010009082Z"|"ALESSANDRIA"|"CORSO ACQUI 107, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007406E112ED961C41756A8E446AF75241"|"500"|"006003"|"ALESSANDRIA"
"14019"|"slot"|"EA670048264R"|"NOVARA (NO)"|"CORSO VERCELLI 58/A, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000020120776059C1C413DE1549F6C315341"|"500"|"003106"|"NOVARA"
"14020"|"slot"|"EA670033077R"|"DIVIGNANO (NO)"|"VIA VITTORIO VENETO 1, DIVIGNANO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000081DE557DFC9D1C4173765D0B0A4A5341"|"300"|"003060"|"Divignano"
"14021"|"slot"|"EA010002336A"|"ALESSANDRIA"|"CORSO ACQUI 264, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000B3134A5613931C4199B7E2D619F75241"|"500"|"006003"|"ALESSANDRIA"
"14022"|"slot"|"EA670042641R"|"NOVARA (NO)"|"CORSO VERCELLI 57, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000017EC5BE51E981C41946F42693F315341"|"500"|"003106"|"NOVARA"
"14023"|"slot"|"EA670025392S"|"NOVARA (NO)"|"VIA VERCELLI 61, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002349624A23981C414C531F7E43315341"|"500"|"003106"|"NOVARA"
"14024"|"slot"|"EA670009203R"|"NOVARA (NO)"|"VIALE KENNEDY 53 A, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000829BA8C4069B1C417170E60DB7315341"|"500"|"003106"|"NOVARA"
"14025"|"slot"|"EA010157760V"|"ALESSANDRIA"|"CORSO ACQUI 280, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00007AF3029FA7921C41767A1BAE11F75241"|"500"|"006003"|"ALESSANDRIA"
"14026"|"slot"|"EA010072039A"|"ALESSANDRIA"|"VIA GIORDANO BRUNO 67, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00004499A34DFB921C41182B86F17CF95241"|"500"|"006003"|"ALESSANDRIA"
"14027"|"slot"|"EA010034646S"|"ALESSANDRIA"|"CORSO ACQUI 191, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000035FEE1FBF7921C41FE95E05F1FF75241"|"500"|"006003"|"ALESSANDRIA"
"14029"|"slot"|"EA010004796S"|"ALESSANDRIA"|"CORSO ACQUI 352, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002FA3DE21028F1C41F7D50027CCF65241"|"500"|"006003"|"ALESSANDRIA"
"14030"|"slot"|"EA010109701R"|"ALESSANDRIA"|"CORSO ACQUI 211, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000942BCEBB99911C41970F1FB603F75241"|"500"|"006003"|"ALESSANDRIA"
"14031"|"slot"|"EA010196570O"|"BORGO TICINO (NO)"|"VIA SEMPIONE 90, BORGO TICINO (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00009E46579EC1981C412A47B3DDFA4D5341"|"300"|"003025"|"Borgo Ticino"
"14032"|"slot"|"EA670037697S"|"POMBIA (NO)"|"PIAZZA DELLA REPUBBLICA 3/5, POMBIA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000027C0DC072C991C41379027ED434A5341"|"300"|"003060"|"Divignano"
"14033"|"slot"|"EA670021466W"|"CALTIGNAGA (NO)"|"VIA RISORGIMENTO 2, CALTIGNAGA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000021AE82D5A9901C416D8586C4653A5341"|"300"|"003030"|"Caltignaga"
"14034"|"slot"|"EA010000166B"|"ALESSANDRIA"|"VIA CASALBAGLIANO 51, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000053A52C6D3D8C1C411B7E3B1423F75241"|"500"|"006003"|"ALESSANDRIA"
"14035"|"slot"|"EA010000118R"|"ALESSANDRIA"|"VIA NORBERTO ROSA 12, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000398C249F948C1C418DCB9D8E82F65241"|"500"|"006003"|"ALESSANDRIA"
"14036"|"slot"|"EA670156545R"|"PREMENO (VB)"|"VIA A. BONOMI 10, PREMENO (VB)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00002038A1EF0D981C417872D552066C5341"|"300"|"103055"|"Premeno"
"14037"|"slot"|"EA010002283P"|"ALESSANDRIA"|"CORSO ACQUI 327, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000023A63EA1CB891C411C812ED071F65241"|"500"|"006003"|"ALESSANDRIA"
"14038"|"slot"|"EA670017057A"|"CALTIGNAGA (NO)"|"VIA RISORGIMENTO 20, CALTIGNAGA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000000C18277578F1C412EAB2B2D973A5341"|"300"|"003030"|"Caltignaga"
"14039"|"slot"|"EA010006163W"|"ALESSANDRIA"|"VIA NENNI 2, ALESSANDRIA (AL)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F0000AB1B15851C8A1C41AA41C9C881F65241"|"500"|"006003"|"ALESSANDRIA"
"14040"|"slot"|"EA010003086S"|"CALTIGNAGA (NO)"|"VIA RISORGIMENTO 7, CALTIGNAGA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F000019AC28B044901C41E6286DB7663A5341"|"300"|"003030"|"Caltignaga"
"14041"|"slot"|"EA670124902A"|"NOVARA (NO)"|"CORSO RISORGIMENTO 109, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00005A4E696E4EAF1C41D05451CF6F345341"|"500"|"003106"|"NOVARA"
"14042"|"slot"|"EA670010990A"|"NOVARA (NO)"|"CORSO RISORGIMENTO 100, NOVARA (NO)"|""|""|"Agenzia Dogane e Monopoli - Comuni"|""|"S"|"N"|"2018-08-04"|"msl_campus"|""|"libera"|""|""|"0101000020787F00003D0FEE4770AF1C413B7877137D345341"|"500"|"003106"|"NOVARA"
